,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood,historic_stream
94,-4.901830230052973e-07,-1.2707562514202575e-06,0.0,0.006007405296113794,0.006003894365747692,-7.493573205008541e-07,0.006006233959728796,J686-S_depth,J686-S,Canton,Harris Creek
95,2.2071517139996e-07,-0.000187039370840799,0.0,0.0009471458016683011,0.0009479653179297019,3.82028378601712e-07,0.0007460668610909001,J694-S_depth,J694-S,Canton,Harris Creek
96,-2.5394423296395963e-05,-0.00011533320589529605,0.0,-0.029348499741885997,-0.029465426400519995,-5.1316674145401864e-05,-0.029406336502227196,J695-S_depth,J695-S,Canton,Harris Creek
97,-2.648754276204923e-06,-0.006646745108373403,0.0,0.0009350659851665999,0.0009336180580625936,-6.744803090551199e-05,0.000868221810109801,J712-S_depth,J712-S,Patterson Park,Harris Creek
98,-1.731075591204778e-08,-2.052521830275822e-08,0.0,0.00402626914308829,0.004026298140782203,-2.1135739159489075e-05,0.004004970300740096,J714-S_depth,J714-S,Upper Fells Point,"Northside, Drains to Harbor"
99,1.7111471165009995e-06,2.7926564964975142e-06,0.0,-0.032675235814623116,-0.032676203578717505,-0.0003302086411712257,-0.0326808527230954,J71-S_depth,J71-S,Federal Hill,"Southside, Drains to Harbor"
100,-2.0324993560416615e-07,-1.2970953000568386e-07,0.0,0.0015601486788004992,0.0015598234051488885,5.274044531933253e-07,0.00156011003473909,J722-S_depth,J722-S,Fells Point,"Northside, Drains to Harbor"
101,-1.1555173561050847e-07,-1.7747969560666377e-07,0.0,7.65471114591576e-07,1.7354080319997855e-07,-0.0004200950024329103,-0.0004193126325039015,J72-S_depth,J72-S,Federal Hill,"Southside, Drains to Harbor"
102,-1.0938577649222125e-07,-1.4273134468778537e-07,0.0,-0.038174750112426103,-0.0381748442968044,-2.327660957510136e-05,-0.0381982472295716,J732-S_depth,J732-S,Fells Point,"Northside, Drains to Harbor"
103,-2.659686142159057e-07,-4.6940928261074433e-07,0.0,0.00029956542274509057,0.0002980882469538759,-4.968801065041717e-07,0.000299379146133788,J733-S_depth,J733-S,Canton,"Northside, Drains to Harbor"
104,-3.5781833280373876e-07,-3.6090015951006915e-06,0.0,-0.0189958503523708,-0.018995069406246602,-0.000142220064113803,-0.0190081695356319,J748-S_depth,J748-S,Washington Hill,Canal Street Creek
105,6.625019358108553e-08,-0.015409253904290515,0.0,-0.015100528955899917,-0.015100689881969803,-0.00023186486449830457,-0.015341580297682011,J749-S_depth,J749-S,Fells Point,Canal Street Creek
106,-2.812540478291936e-11,-2.8316002320671885e-11,0.0,0.0005960832253746051,0.0005960682538995038,-2.3598997755946982e-11,0.0005960776019906938,J751-S_depth,J751-S,Fells Point,"Northside, Drains to Harbor"
107,7.525056577861733e-09,1.3136984777784022e-08,0.0,0.010262858447594392,0.01026285395563828,-0.0021973500611369157,0.00748765054381309,J756-S_depth,J756-S,Upper Fells Point,"Northside, Drains to Harbor"
108,1.9190493499854355e-08,3.703654360975861e-08,0.0,-0.00718127012461621,-0.007181199700123098,3.120021349611868e-08,-0.007181245617779303,J758-S_depth,J758-S,Fells Point,"Northside, Drains to Harbor"
109,1.3413081939583904e-07,8.290635560015414e-08,0.0,-0.007858533240571092,-0.007857575705951594,4.2449690509926974e-07,-0.0078584530742897,J760-S_depth,J760-S,Fells Point,"Northside, Drains to Harbor"
110,5.2411018802711595e-08,-0.015392541033345197,0.0,-0.06825237735222811,-0.0682524017623645,-0.00025217341052941045,-0.0684805195550443,J761-S_depth,J761-S,Fells Point,Canal Street Creek
111,-9.750694350552092e-08,-1.36623412499981e-07,0.0,1.8295520074901317e-06,1.305745026797256e-06,-4.368349292280249e-05,-4.187866504520854e-05,J762-S_depth,J762-S,Canton Industrial Area,"Northside, Drains to Harbor"
112,-5.8413986980809796e-09,-8.302982218433286e-09,0.0,-0.009620927842925814,-0.009620974596948204,-4.883064702587703e-09,-0.009620940836127204,J764-S_depth,J764-S,Fells Point,"Northside, Drains to Harbor"
113,1.6478341119396944e-07,1.2195470409925857e-07,0.0,-0.026844516298300307,-0.026843585017779406,-4.6217835911188665e-07,-0.026844525499413005,J765-S_depth,J765-S,Fells Point,"Northside, Drains to Harbor"
114,-3.6167817074606035e-09,-3.727103486950156e-09,0.0,-0.002806914882963696,-0.0028069147974442987,-0.0058509413565902,-0.008536332622406995,J772-S_depth,J772-S,Canton,"Northside, Drains to Harbor"
115,-5.618338728974326e-07,-8.970142685998939e-07,0.0,0.0017252101068653963,0.0017226820600245024,-8.047546588008103e-07,0.0017240076929475046,J782-S_depth,J782-S,Patterson Park,Harris Creek
116,1.5547285125983024e-09,1.6984399026087615e-09,0.0,0.002144846174109802,0.0021448460486008097,-0.0002675974758070965,0.0018736349411941078,J787-S_depth,J787-S,Berea,Armistead Creek
117,-1.4527211790044126e-06,-2.114411727610621e-05,0.0,-0.025547612425426497,-0.025547675538563297,-0.0002329271024351931,-0.025688612402972405,J789-S_depth,J789-S,Dunbar-Broadway,Canal Street Creek
118,3.0219160507272136e-12,2.972899704190013e-12,0.0,3.589277575988259e-07,3.589283774918517e-07,-0.0001430042268135978,-0.00014265834851109882,J78-S_depth,J78-S,Federal Hill,"Southside, Drains to Harbor"
119,1.5688553702042363e-05,7.415578218200602e-05,0.0,0.00604972654334851,0.006124106115528993,3.197132573490302e-05,0.006085967882019927,J792-S_depth,J792-S,Canton,"Northside, Drains to Harbor"
120,-6.341187909486568e-08,-9.109543148977384e-08,0.0,-0.028412848784442293,-0.028412931894108193,-8.609937059145256e-08,-0.028412872590560592,J799-S_depth,J799-S,Fells Point,"Northside, Drains to Harbor"
121,-1.4033769812904495e-08,-1.3751233596259738e-08,0.0,-0.003005154887658512,-0.0030051554658951374,-0.0002954147873636126,-0.0033022728534579104,J7-S_depth,J7-S,Canton Industrial Area,"Northside, Drains to Harbor"
122,-0.00040226136384800826,-0.00040257314405360567,0.0,-0.03213721578389711,-0.0321373730174488,-0.001991240142149811,-0.0340894325463586,J801-S_depth,J801-S,Broadway East,Canal Street Creek
123,7.29828778897601e-07,1.2383325282971924e-06,0.0,-0.005566599234452005,-0.005568270835047601,-0.00013226246333650216,-0.005572640313736804,J80-S_depth,J80-S,Federal Hill,"Southside, Drains to Harbor"
124,-4.538906600570769e-08,-4.470131970135682e-08,0.0,-0.006680014891588815,-0.0066800236754614994,-0.0004158540626461038,-0.007099167606197998,J88-S_depth,J88-S,Federal Hill,"Southside, Drains to Harbor"
125,-9.475453288665392e-08,-1.5229419700335534e-07,0.0,-0.0016169252104392962,-0.0016184768578755004,-0.018865175294792397,-0.001617076856989308,J8-S_depth,J8-S,Canton Industrial Area,"Northside, Drains to Harbor"
